"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDM15","OUT049",2479.22046438256
"NCW54","OUT027",1978.82932274435
"FDA23","OUT045",1469.85269544363
"FDA39","OUT019",136.532008278702
"FDZ12","OUT017",2587.3065485521
"NCB42","OUT046",2170.84881980485
"FDL16","OUT046",797.360829635944
"FDO24","OUT019",342.583867554073
"NCP42","OUT046",3224.29940565373
"FDR19","OUT018",2103.98894505943
"DRL01","OUT045",3822.72629345238
"FDV37","OUT046",3111.61016948387
"FDI41","OUT010",513.450897799105
"FDF58","OUT049",1059.68544588547
"NCF43","OUT018",1802.80579822775
"FDN02","OUT049",3607.46061017081
"NCP41","OUT035",1721.98534528983
"NCY17","OUT027",1356.93774649572
"FDL58","OUT027",5889.15868442518
"NCA30","OUT027",4929.40119057338
"FDE46","OUT018",2180.30043813133
"FDY38","OUT035",3922.29116501202
"NCH29","OUT027",2693.11768429705
"FDO20","OUT045",4128.20619790273
"FDP44","OUT018",1314.15550128613
"FDM02","OUT027",2538.55312334436
"FDJ14","OUT027",2520.25298609446
"FDH04","OUT010",302.712746251632
"DRK23","OUT046",3924.69666066207
"NCW05","OUT046",1702.18715013125
"FDF12","OUT049",2302.98218181049
"FDL51","OUT019",741.317314749952
"FDN03","OUT018",3530.67419806384
"DRJ37","OUT049",2384.26833317783
"FDM12","OUT019",527.631261287345
"FDA16","OUT045",3425.08198425435
"NCB07","OUT017",2820.50265901307
"NCI17","OUT019",290.973412612474
"FDR51","OUT046",2539.25251026016
"FDJ55","OUT045",3786.69955480263
"NCZ17","OUT013",631.216876057702
"FDU25","OUT013",751.331537290069
"NCG18","OUT045",1505.33418307314
"DRM11","OUT017",4052.74575083259
"FDH16","OUT035",1547.60467388453
"FDZ04","OUT018",818.049853100741
"NCX53","OUT035",2157.59572387642
"FDX38","OUT027",1595.48400308921
"FDX09","OUT046",2915.5627484871
"NCW05","OUT018",1422.06305601337
"NCS41","OUT017",3169.68301605228
"FDI26","OUT046",2976.98896846247
"NCZ41","OUT027",2879.47455847605
"NCK06","OUT046",2296.21195814421
"FDX23","OUT027",2700.94979517798
"NCA42","OUT046",2610.77014144652
"FDC20","OUT049",806.226966893932
"DRC49","OUT018",1984.88368944727
"FDX01","OUT013",1542.98793650831
"FDC08","OUT045",3924.53378537455
"FDC02","OUT017",4328.9207323083
"FDK10","OUT045",2750.33525894617
"DRC24","OUT013",2599.76870597442
"FDW16","OUT019",274.801210129187
"NCU06","OUT018",3081.93214446562
"DRA59","OUT045",2817.01964480616
"FDR24","OUT019",284.239645395311
"DRL35","OUT018",528.293998537124
"FDA49","OUT013",1219.01433248392
"NCC55","OUT046",710.162515601604
"DRD24","OUT019",339.73044982291
"NCE55","OUT049",3300.77338467617
"FDT33","OUT045",2708.49210752542
"NCT53","OUT013",2423.58288695767
"FDS26","OUT046",3784.80980161925
"FDL22","OUT018",1256.95975188779
"FDP44","OUT017",1663.01346081474
"FDC52","OUT018",2228.7384720709
"FDI53","OUT010",489.814968120261
"FDZ23","OUT046",3010.8779284517
"NCT18","OUT013",2977.63726346357
"FDR13","OUT046",2062.08997611765
"FDB09","OUT010",373.371449922754
"FDZ60","OUT013",1582.7809207143
"FDB11","OUT046",3548.28836047944
"FDC10","OUT018",1671.24670647518
"FDW56","OUT035",3716.5057868922
"FDK14","OUT027",2505.43460793855
"DRE27","OUT027",2584.02429291258
"FDA38","OUT017",4270.89441040099
"FDT11","OUT045",2854.83839260633
"FDP15","OUT035",4098.82454941607
"FDV27","OUT035",1501.13004551207
"FDS36","OUT027",2805.84045789425
"FDY40","OUT027",1473.81886227852
"NCF19","OUT049",819.251615345321
"FDF53","OUT045",2734.27297818518
"FDS14","OUT027",4306.21880489953
"FDE56","OUT046",952.094602009134
"FDZ19","OUT035",3020.69314935239
"FDZ46","OUT013",1745.25019944784
"FDR16","OUT046",4199.07336836339
"FDG29","OUT018",558.788112986597
"NCE30","OUT017",3606.88699697127
"FDZ40","OUT046",915.739956861472
"FDG58","OUT018",2440.88888613292
"DRH03","OUT013",1480.63439678253
"FDZ47","OUT045",1451.5503762154
"FDV04","OUT018",2512.10997397641
"FDZ10","OUT018",1687.40730029966
"FDG46","OUT017",2063.93907271023
"NCF07","OUT045",1493.51777390326
"FDY44","OUT035",3398.6806726989
"FDB21","OUT013",3732.75385153088
"FDS20","OUT035",3476.19268552464
"FDS49","OUT049",1430.19811052819
"FDX55","OUT027",5983.24279401266
"NCQ02","OUT018",2484.58297733657
"FDR25","OUT013",4027.5655689048
"DRG39","OUT045",799.718177200223
"FDB46","OUT046",3362.77281798947
"NCC30","OUT018",2328.8485347633
"FDE58","OUT035",1928.04844385083
"FDC05","OUT019",520.958897315621
"FDY15","OUT046",2470.68632713316
"FDG14","OUT046",2560.95978663781
"FDL08","OUT049",3735.22488592642
"FDQ47","OUT013",687.562889456424
"FDN12","OUT035",1590.88367501817
"FDW10","OUT013",2495.34342625929
"FDD02","OUT035",1810.90009969713
"FDX35","OUT010",1152.7486084471
"FDT35","OUT046",2248.02069709497
"DRN47","OUT019",427.275055358655
"FDB11","OUT010",841.252723554803
"FDN20","OUT045",2751.18079842877
"FDB59","OUT035",3137.13117064414
"FDJ58","OUT045",2880.0440616379
"FDU60","OUT046",2503.22694326085
"FDS03","OUT049",1171.71780762327
"FDU40","OUT019",504.463578658123
"DRH15","OUT049",777.604884254623
"FDD04","OUT027",4045.88613290626
"FDQ01","OUT046",3661.39811706626
"FDF28","OUT035",2136.44921076014
"FDD22","OUT010",385.003716179775
"FDY19","OUT046",1897.09381408004
"FDN33","OUT035",1650.03489576853
"FDV36","OUT035",2112.41944209673
"FDW01","OUT010",430.440417325864
"FDJ28","OUT049",3438.43542489918
"FDB17","OUT035",3228.13806635156
"FDM40","OUT049",2310.11500007231
"FDV46","OUT045",1959.45948556574
"FDQ44","OUT049",1832.83023356151
"NCD42","OUT046",761.472699002693
"DRH37","OUT046",2294.54962505498
"FDR10","OUT018",2297.6745285165
"NCD06","OUT027",1396.6624774095
"FDI53","OUT046",2536.05201690285
"FDG16","OUT035",3883.23364771176
"DRB25","OUT046",1780.14119891976
"FDY09","OUT046",2715.04514624024
"FDX48","OUT045",2716.641543632
"FDC03","OUT010",619.742232950896
"FDT47","OUT035",1937.18239331782
"FDW44","OUT027",4420.53897187385
"FDT24","OUT017",1484.64941550169
"FDT12","OUT019",626.523905742366
"NCS38","OUT035",1856.64149485523
"FDO39","OUT035",3434.61746433713
"FDA13","OUT046",643.654524395064
"FDO48","OUT035",4222.30531282499
"DRJ01","OUT017",2514.62346195439
"FDD53","OUT018",525.561193312337
"NCT05","OUT049",3867.77281871197
"FDQ51","OUT045",756.629836554889
"FDU60","OUT013",2734.39763004455
"FDC59","OUT046",948.05813721933
"FDP36","OUT035",890.17146045071
"NCM19","OUT017",1809.79151924697
"FDL16","OUT035",775.359731556496
"FDE50","OUT018",2299.43492063173
"NCR18","OUT013",643.800397273117
"NCD30","OUT035",1600.1703431514
"FDH31","OUT013",1543.22723855452
"FDD56","OUT019",416.33464210087
"FDC47","OUT049",3744.99419290193
"FDZ21","OUT045",1378.18387962321
"FDM01","OUT049",1631.5604956418
"FDF24","OUT013",1292.96836409507
"FDW23","OUT017",773.292127475069
"FDY52","OUT018",1058.71576900232
"DRH37","OUT027",4412.2702627824
"DRO47","OUT027",2814.69249675688
"FDR25","OUT049",3962.42470971782
"FDQ24","OUT027",6138.08655241041
"DRJ51","OUT018",3038.93098683884
"NCU06","OUT035",3869.61748072231
"NCV18","OUT018",1522.13551165029
"NCC06","OUT027",2941.05121536546
"FDZ01","OUT018",1297.1374605059
"FDT14","OUT017",2134.11411977907
"FDD11","OUT019",540.854735437018
"FDN09","OUT017",4072.8363255602
"NCO18","OUT010",572.063350084475
"FDZ50","OUT045",2749.58332817655
"FDS44","OUT013",3961.23867246796
"FDI36","OUT045",2652.13719710244
"FDA26","OUT010",805.832895490005
"NCY53","OUT049",1860.98373997815
"FDF32","OUT049",3100.82267433815
"FDF59","OUT010",432.327237150148
"FDB20","OUT046",1453.36084440332
"DRH11","OUT035",1112.13354686176
"FDT03","OUT049",2668.72936101067
"NCH06","OUT035",3826.06698795319
"FDR55","OUT049",3224.97664480319
"FDI10","OUT035",3242.45934655069
"FDZ12","OUT045",2169.0375631809
"FDM12","OUT049",3250.96373816937
"DRB25","OUT045",1527.19298936354
"NCS41","OUT013",3043.94349267674
"NCT53","OUT049",2807.32644696603
"NCD55","OUT013",612.203951473322
"FDY08","OUT049",2244.24083279407
"NCP55","OUT049",985.832741436499
"FDA33","OUT013",2560.52236560766
"FDQ33","OUT013",2805.46330112541
"FDE45","OUT027",4779.70838327981
"FDT26","OUT013",1954.12894339128
"NCV53","OUT049",4321.00365167292
"FDK60","OUT027",2578.26339942191
"NCJ29","OUT046",1441.5800300418
"FDI15","OUT045",4471.40705651249
"FDX21","OUT013",1849.15269392767
"FDV49","OUT019",587.805369470019
"DRO59","OUT046",1404.03106968689
"FDZ14","OUT045",1851.69198799449
"FDP32","OUT027",3347.24863106541
"FDC33","OUT017",3051.33089960565
"FDT14","OUT010",300.745726007256
"NCN54","OUT027",2272.57256148116
"FDR57","OUT027",4147.70841635846
"DRK12","OUT046",662.395818900641
"FDX52","OUT049",3361.35145309409
"FDX08","OUT010",523.64021316445
"FDP10","OUT010",320.794809201796
"NCP50","OUT045",1202.11000016631
"NCL06","OUT013",3972.04081316366
"FDP25","OUT013",3580.97196569255
"FDE53","OUT013",1524.7403282425
"FDL27","OUT017",1315.64534070161
"FDC35","OUT049",3735.11116074635
"DRJ47","OUT010",483.872072859537
"FDD16","OUT018",1066.02208025023
"NCN42","OUT049",2501.99872286065
"FDC38","OUT027",3082.17575008074
"NCO07","OUT045",3164.72634713857
"FDQ20","OUT049",687.104410405477
"FDI32","OUT046",1918.80608776296
"FDN20","OUT010",564.321909357849
"DRJ51","OUT027",5835.00580364623
"FDU08","OUT045",1481.69587825661
"DRN37","OUT019",411.038672191353
"FDD05","OUT010",440.094356916049
"FDW15","OUT046",2603.20911575297
"FDI52","OUT046",2022.26561292695
"DRM11","OUT049",4146.33159974604
"NCO06","OUT045",721.671763291429
"FDU38","OUT049",3392.95887045763
"FDU59","OUT018",2450.72507527077
"FDJ10","OUT046",2371.1666386247
"FDM13","OUT049",1975.33773748047
"NCJ30","OUT019",470.136452678774
"FDM45","OUT018",1739.30047590038
"FDP36","OUT045",750.891670113489
"NCD30","OUT010",448.928874620063
"FDN48","OUT017",1724.46926678013
"FDY32","OUT049",2589.211810128
"FDU47","OUT046",2479.95564316957
"FDF17","OUT019",757.622837737884
"FDP34","OUT017",2875.63776049528
"FDA47","OUT049",2567.57526822139
"DRD27","OUT027",2543.91834284398
"FDW38","OUT045",1083.41212559115
"FDZ15","OUT019",313.071786707735
"FDZ03","OUT027",5288.43482983314
"NCN19","OUT049",3274.34520815872
"FDG02","OUT035",3165.57888534076
"FDS31","OUT035",3284.77624513267
"FDW43","OUT019",592.069018842156
"FDZ47","OUT010",409.118374677579
"FDO57","OUT017",2415.01236644957
"NCL07","OUT013",588.47158393588
"NCV42","OUT013",1708.39409416958
"FDP40","OUT017",1821.8898456037
"FDP48","OUT019",502.339670429439
"FDH21","OUT017",2659.84037055426
"NCP02","OUT049",1043.24563251114
"FDK24","OUT049",785.42037841784
"FDC41","OUT045",1253.5045580356
"FDF08","OUT017",1397.01896041343
"FDO49","OUT017",768.553663683143
"FDS56","OUT027",6407.2316174868
"FDX46","OUT018",788.444451685248
"FDQ07","OUT013",3810.49496126793
"FDC32","OUT010",291.791817296917
"FDT21","OUT019",548.187564388616
"FDG58","OUT045",2552.52872332004
"FDW14","OUT049",1344.71732802623
"DRA12","OUT027",3723.46072505472
"FDV27","OUT013",1359.59780398952
"DRD25","OUT013",1919.75736534285
"DRF48","OUT027",4572.26764689659
"FDX24","OUT017",1808.19710565455
"DRJ51","OUT046",3448.03408483498
"FDE45","OUT045",2602.1274234597
"FDE14","OUT046",1795.69604050934
"FDG53","OUT045",1975.86368610358
"FDT08","OUT046",2648.05485378948
"DRC27","OUT027",5930.14909463438
"FDG20","OUT035",2664.51996712703
"FDC21","OUT046",1789.72136285596
"FDV31","OUT018",2643.82185276272
"FDB58","OUT045",2282.64254570552
"FDV23","OUT046",2123.68311160431
"FDA25","OUT019",268.511231585561
"FDC15","OUT046",2441.59896705074
"FDU47","OUT049",2265.65881741873
"FDE23","OUT013",690.007565714498
"FDS08","OUT013",2554.82867942767
"FDW03","OUT027",2871.49073045707
"FDJ60","OUT018",2130.97070892448
"FDM34","OUT017",2424.02830493933
"FDW33","OUT013",1753.48853885026
"FDZ40","OUT013",793.422856276135
"FDE33","OUT018",1089.66798799179
"NCC06","OUT010",520.226188416487
"FDU11","OUT046",2145.84259266428
"FDL44","OUT017",2741.3922791546
"NCZ29","OUT017",2059.98680111279
"FDG28","OUT010",809.531694923432
"FDL12","OUT018",708.462032547367
"FDD52","OUT017",1942.01847914492
"FDO15","OUT013",1178.46580762485
"NCN29","OUT027",1500.2063963307
"FDW36","OUT013",1647.76770542252
"FDB21","OUT046",3721.8187942195
"FDZ28","OUT013",1891.57299159113
"FDY10","OUT035",1865.59475590992
"DRG39","OUT017",804.967873814574
"FDN28","OUT013",1670.16410624519
"FDV15","OUT035",1661.36450944013
"DRI13","OUT035",4039.18996728762
"FDH20","OUT046",1700.61443212279
"FDY51","OUT013",4005.96271667112
"FDE16","OUT013",3390.0199376104
"FDX40","OUT018",549.41726508184
"FDC48","OUT018",1313.30477585159
"FDS14","OUT046",2527.91528829819
"FDX56","OUT017",4255.62847979423
"FDI10","OUT046",2856.44201811795
"FDI14","OUT013",2506.32048843822
"DRM48","OUT013",637.713276200735
"NCH07","OUT027",4314.69174319926
"FDY26","OUT013",3959.6122258412
"FDD02","OUT027",2759.27442428299
"FDM12","OUT046",2988.19083683188
"DRF01","OUT010",499.860152459413
"FDV36","OUT046",2177.24856052949
"DRI59","OUT013",3918.09164514979
"FDV03","OUT018",2168.61148534359
"FDO39","OUT017",2897.99597462911
"NCB07","OUT018",2514.20838318931
"FDH38","OUT027",2848.90041449454
"FDZ13","OUT035",919.486593612968
"NCZ30","OUT046",2152.14106473516
"NCA06","OUT035",769.452218639657
"FDB04","OUT049",1396.93389838562
"FDN50","OUT013",1516.00863818997
"NCG06","OUT049",3943.59322470571
"NCY17","OUT018",639.024863552068
"FDC23","OUT046",2464.88610082299
"FDK33","OUT049",3775.91126209047
"FDR03","OUT049",3707.26502321072
"FDZ07","OUT045",925.594241442692
"FDO38","OUT013",1213.34725291773
"FDS59","OUT046",1785.2628779718
"DRM11","OUT019",601.373785222754
"FDX52","OUT027",5080.88558015307
"DRJ35","OUT018",822.902073466585
"NCP53","OUT046",3491.41552035361
"FDW15","OUT019",350.111551707614
"DRI47","OUT045",2431.3909573933
"DRZ11","OUT035",1932.73417611226
"FDS02","OUT013",2855.95019362801
"DRD49","OUT018",3319.6425754655
"FDW38","OUT049",1100.39031518993
"FDR21","OUT019",438.989283907519
"FDE40","OUT013",846.881565132004
"FDI02","OUT045",1671.94447979168
"FDQ04","OUT045",745.537859504164
"FDY14","OUT017",4396.50555104642
"NCT54","OUT046",1704.86744824292
"DRD25","OUT017",1827.9421026398
"DRE01","OUT045",4076.12947520496
"FDJ12","OUT010",856.022845882717
"NCZ05","OUT049",1578.00933381887
"DRB25","OUT019",281.897202016779
"NCC31","OUT045",2471.75040862352
"FDM16","OUT045",1362.87134145613
"DRG11","OUT049",1644.22418494139
"FDV24","OUT027",3861.78332980845
"FDV43","OUT046",674.437527449128
"FDG05","OUT018",2346.85519665851
"FDV23","OUT010",405.829891475771
"FDI58","OUT018",1371.12178253763
"FDQ11","OUT017",4663.41662799519
"FDC05","OUT027",5376.77844313708
"FDF40","OUT013",3869.52161234843
"FDU02","OUT018",3365.69350058642
"FDT32","OUT013",2866.97296673606
"NCF06","OUT017",3671.76743025094
"FDT46","OUT013",656.200642177379
"FDR58","OUT010",295.154776299731
"FDY04","OUT046",2509.9135331943
"FDT58","OUT045",2660.95845197778
"FDE46","OUT049",2379.97853448873
"DRH11","OUT017",1068.44991552119
"DRI51","OUT046",2557.85352679291
"FDC35","OUT017",3853.85324203113
"FDP45","OUT035",4251.68548269237
"FDC45","OUT017",2872.07775863154
"FDU01","OUT045",2730.09644178155
"FDJ53","OUT010",344.168376326747
"FDJ46","OUT017",3075.78899589
"FDX07","OUT013",2858.68066290764
"NCI30","OUT049",3651.43121303207
"FDE47","OUT027",3140.96201940273
"FDV48","OUT045",1419.44681093833
"FDN16","OUT019",258.667027887217
"FDM52","OUT013",2544.92216665891
"FDA32","OUT027",5991.14122573186
"FDH05","OUT017",4081.08040194069
"FDW25","OUT010",366.808617546326
"FDQ09","OUT046",2034.93223221493
"NCM17","OUT010",231.727811022777
"DRM59","OUT046",2330.93901957644
"FDV47","OUT027",2374.15198107548
"DRE15","OUT035",1310.93831961337
"FDS25","OUT010",286.852472209682
"NCZ05","OUT018",1660.65020560151
"NCV05","OUT019",355.033995915343
"DRM37","OUT046",3079.58213041672
"FDV58","OUT027",5547.51885797259
"FDN22","OUT027",5668.12663325637
"NCO06","OUT049",713.026844237029
"FDT56","OUT019",191.494708334769
"FDM02","OUT013",1545.04096470522
"FDA09","OUT046",2773.99205564037
"NCC06","OUT035",2183.36369329927
"NCL54","OUT049",3199.76230580889
"NCB55","OUT017",884.119245052333
"FDB12","OUT017",1823.59229432169
"NCA54","OUT049",3162.24860495315
"NCS38","OUT049",1949.90300878748
"FDC02","OUT049",4120.78636897956
"FDK44","OUT019",393.23039364563
"FDE16","OUT035",4006.35594374468
"NCS05","OUT035",1976.92190502461
"FDZ59","OUT045",2651.20961565408
"FDI20","OUT017",4301.51597307697
"FDQ14","OUT046",2545.30805531891
"FDF53","OUT017",2918.53109921958
"FDW25","OUT017",1759.14177742993
"NCQ43","OUT010",364.402158012765
"FDX52","OUT013",2907.85293586856
"FDE28","OUT045",3934.2081097812
"FDN15","OUT017",1928.79091839791
"FDO28","OUT017",1821.10783076001
"FDQ33","OUT045",2698.50527044916
"FDM22","OUT010",207.835266941561
"FDJ03","OUT017",731.441976976746
"FDI16","OUT045",810.742509001785
"FDI09","OUT027",6545.54640930405
"FDX55","OUT013",3831.49565595694
"FDS23","OUT027",3294.13200713171
"DRC12","OUT045",2791.72729874747
"FDH41","OUT049",3579.61704196408
"FDN01","OUT013",2728.4533865501
"FDV55","OUT045",2442.06580829958
"NCJ19","OUT013",750.172456389512
"NCY29","OUT010",223.554751650454
"FDP03","OUT018",1936.14173415808
"FDZ52","OUT045",1642.71250929079
"FDH31","OUT010",306.713572212037
"FDQ19","OUT018",3400.39525247454
"FDS15","OUT035",1748.96697218215
"FDN32","OUT017",3082.26927756166
"FDH32","OUT049",1659.04992706473
"FDF33","OUT017",1882.72438590326
"FDJ22","OUT046",2754.06415689868
"FDG56","OUT010",267.710586507595
"FDC05","OUT046",3077.96315021142
"FDK09","OUT013",3603.7573918354
"NCV29","OUT045",2931.72712128987
"NCC43","OUT019",630.277828749409
"NCA42","OUT049",2816.94743755967
"FDC10","OUT046",2041.55959731533
"FDC16","OUT013",1409.42782656781
"NCL17","OUT013",2396.48345099478
"FDA51","OUT035",1783.47478591479
"FDW01","OUT017",2574.44297558495
"NCF30","OUT045",1854.20067481297
"FDN49","OUT013",669.039112025656
"FDY20","OUT045",1430.45038300035
"FDC15","OUT045",2823.00350103011
"FDY24","OUT046",1138.02985091482
"NCG43","OUT017",1525.18441790241
"FDA48","OUT013",3689.89137626865
"NCF55","OUT017",726.929770187954
"FDL38","OUT049",1461.22329632915
"NCQ29","OUT018",3193.57311524636
"FDC34","OUT017",2983.61329438539
"FDP36","OUT027",1621.70244269201
"FDN50","OUT010",311.783164058628
"FDO23","OUT049",1418.65076899335
"FDT56","OUT013",743.693049080412
"FDT13","OUT027",5151.22304349884
"FDZ03","OUT013",3247.65177269634
"FDQ03","OUT010",744.539058724941
"FDU44","OUT045",2558.30473782021
"FDD03","OUT049",3461.41692230186
"NCH30","OUT013",1705.36373919073
"FDS60","OUT010",599.370253120165
"FDG08","OUT046",2696.25555757883
"FDX38","OUT017",701.285969015974
"FDD22","OUT017",1945.51253269647
"FDW51","OUT013",3509.22117239608
"FDL09","OUT017",2642.92084635554
"FDZ60","OUT045",1518.52715635143
"NCH07","OUT046",2463.28082028698
"NCQ41","OUT049",3565.7187918899
"FDW04","OUT049",1949.51667660639
"FDI08","OUT027",6160.39184044923
"FDR19","OUT019",348.70423534063
"FDV13","OUT046",1439.4029650786
"FDB52","OUT017",4169.65459112046
"FDZ48","OUT027",2845.13026118086
"NCO14","OUT049",817.478714458744
